Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
titushk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
apex2go.com,0,0,0,5,0,0,0,0,0,0,0,1,1,1,1,0,1
hrua12.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
wrgf3er5t98-g8hyfw-e089fjdcw-0dgf-0wegf-0gd.obs.ap-southeast-1.myhuaweicloud.com,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
connectwallet-vault.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
portal.schoolopedia.co.in,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1
mfacebook-help-100029455684702.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
docdrive01060authorizesharingfile.onmicrosoft365.workers.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
1web.service-cu.ebranch.myonlineportal.org,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
pancakak.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
att-108965.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
amfxu3.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
lawfulrubberynonagon.promeriicas.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
app-murphy.i8ovmjv8ey-v1p3zvlqj4ye.p.temp-site.link,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
ct77401.tw1.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
openseanft-us.godaddysites.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
s.smcbscmseu.icu,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
loridamin.kashlyanet.kz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,1
tg.pe,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,1
gospolum.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
remondremete.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
metasupport-case1001824281.web.app,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
alienroundcube.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
folio883.ar00939.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
orca-defi.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
804425163224620.my.id,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
postia-slovenija.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
hyperecommerce.babycardeluxe1973.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
pancake-finance.online,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
laovyxpscb.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,1
metamaskreview.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
attmailupdate473ure.weeblysite.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
my-business-109071-104992.square.site,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
mirek.com.ua,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
resetdevsynchronized.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
e5ux5p.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
overjoyed-magnetic-spider.glitch.me,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
cvwoon.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
att-104732.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
mjaymu5vdmvtymvymtexdgg.filesusr.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,1
vybhhmmszx.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
metahelpsupp.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
upwebsitesite.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
ramadavaranasikatesar.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,1
v.ht,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
internet.bakingintrnetsngp.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,1
ow.ly,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1
dapp-brdge.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
nstmsdk.temp.swtest.ru,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
mtb0a0nline.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
seutrafego.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
passionatestrictstrategy--zonapichinchweb.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1
juninanitmasimi.masinimialia.info,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
bafybeifrje5qpfq4vrkv3xgaqc376wdceh3jvymzzkqlfrb2rkugscvxpu.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
unnloos-dqf-8.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
zellepay9-1211c.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
menimaldh-ikamarsel1167281.codeanyapp.com,0,0,1,4,0,0,0,1,0,0,1,1,1,1,1,1,1
dhlukmdwj.tesnitenaho.ml,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
174235249774.my.id,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
Soarcondicionado.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
bafybeifzzxy3fghzp37g7tm32ouchd55vdpcr4jiclifdc2o5yxk2hv5de.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
acikdeniz-kredi-mobil.ml,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
binanceswaps.com,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
hcxhrtzqtv.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
brookstore.top,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
scaleadomenico.it,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
synchpnxtsxl02.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
is.gd,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
demo3.cloudwp.dev,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,1
mingovplvdss.worldrivforreiglich.ga,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
status-review-100256681991.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
nimbus.com.qa,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
kobjv.extralive.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
neilsensavers.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
mail-104425.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
sucf-a7.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
o2q3ve.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
pairofwanderers.com,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,0,1
vinted-pl-gj32d.meisyo.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
bafybeibsu27l2ndw3cputi5n7awa4oxxf2xbcuumwgktjkyqzn3gl6ph3i.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
v.ht,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
great.loglet.top,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
talktalkea.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
balancer-fi.link,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1
mingovplppxj.ceirolered.ml,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
websicherheitssystem-dkb-de.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
micro-file-share-login-drive.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
att-108212.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
detectioncenter-case1000555111.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
tazanews18.in,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
objectstorage.sa-saopaulo-1.oraclecloud.com,0,0,1,6,0,0,0,1,0,1,0,1,1,1,1,0,1
dev-ghtykk.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
an1kfdl.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
ws-mettmask.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
mk-concept.com.pl,0,0,1,4,0,0,1,1,0,0,0,0,0,1,1,0,1
hieraktualisieren0.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
outlook-web-6a646.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
vystarsecur.cannabiscouponz.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
walletpolygontechnology.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
00998.90009.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
suelunn.com,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
smbc-b16.shop,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
profilconsoledigital2023.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
wayebd-vd.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
petrichor-uae.com,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,0,1
ups-serviceupdate.com,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
appsctrl05.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
facilitando-sua-vida-hoje.com,0,0,1,2,0,0,0,1,0,1,0,1,0,1,1,0,1
eyhydd.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
7s-change.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
optus-identity-verify.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
benjamincustommodulars.net,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,0,1
letrerosok.cl,0,0,1,6,0,0,0,0,0,1,0,1,0,1,1,0,1
tnpdefrsee.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
orange-nl.comparecycle.com,0,0,0,2,0,0,0,1,0,0,1,1,0,1,1,0,1
service6.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
ipfs.io,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
musicalliance.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
powersafeenergia.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
aj7tv1.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
thepefirm.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,1
cmettmasuklogeenc.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
oidc.idp.elogin.e-access-hraccess.support,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
bankmillennium.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
arcticslategreyabstractions.procesingak.repl.co,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
project-pxns.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
Royalmail.tracking-info.co.uk,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
helpabuse10032849767834906.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
wes.csdnet2.com.ar,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
domappcheckomeg12.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
coin-tool.website,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
account-deletion-form-10063481.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
dsss-866f4.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
ironcladgranularmacroinstruction.workozxa.repl.co,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
glpi.grupomeiko.com,0,0,1,4,0,0,0,0,0,0,0,0,1,1,1,0,1
pancakeswapcode.newfinancialmarketworld.com,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
moujehed-rakem-rrt-gsr.web.app,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
servizes.gabrielnunes64.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
bafybeig7gixmihmnga7eeqtbjym5irsnpntbq7cdv47o53jd5jxu33boey.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
zkx6bn.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
al1l1i.web.app,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
bit.do,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
val-halla.xyz,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
visualize-tudoonline-emcasa.com,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1
mygov-taxreturn1.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
czechamlp.com,0,0,1,5,0,0,0,0,0,1,0,1,0,1,1,0,1
14gqb.trk.elasticemail.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,1,1
toto-my.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,0,1
business-page-appeal-1c65d.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
amazon-hvmnbbm.dns04.com,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,1,1
bafybeiex2krdmjfunysdyftqdrcwoy6nyuocpebh4iwvtao2ka4sqet6te.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
cef8vwt7y9h.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,1
ciozeijcozczeumi.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
i.violationspage.validationspege.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
fact-43.formstack.com,0,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1
xemebrezeret.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
sfr-regularisation.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
project2e-365a6.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
outlooksupportteamsr.boxmode.io,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0,1
d0m41n.co.vu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
r3ihn-ziaaa-aaaah-ab24a-cai.raw.ic0.app,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
onlinewesbanco.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
xzdedesa.cxsdder.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
rebremezeret.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
centers4f3ty67vreiffic4ti0nc0mf1rm4t10n.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
objectstorage.eu-frankfurt-1.oraclecloud.com,0,0,1,6,0,0,0,1,0,1,0,1,0,1,1,0,1
pushtan2.0-sparkasse.de,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
bestswap.shop,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
beverly-hills-dentistry.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
janeirosubofertas.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
rackspacetechcloud-sup.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
atendimentosluiza.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bafybeia2kkfiiqz5qrj6u2ucnovjfxfgu67d3bcq7espxqzhidhuzoxcei.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
5apps.vip,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
samilitaria.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
www-optus-bill-com-au.choicemotels.net,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
general.timeoutauth.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
pancakswap.online,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rondo.su,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1
project1d-e2a39.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
webdeficonnect.com,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1
jhglkd.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,1
dzdzdzqaaaaa.hyperphp.com,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
beer.stichty.top,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
102633331241422.my.id,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
synapsebridger-official.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
storageapi-stg.fleek.co,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,1
app-accepupdetings844.5znmgqh0yz-gjy3mzm8k68q.p.temp-site.link,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
acessodoclientedigital.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
domappcheckomeg20.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
little-math-4e76.m-santiago3317.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
sertyxese.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
sqic-4v.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
barclaysteemservses.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
bacseguridadhn.webcindario.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
wordpress-931865-3234905.cloudwaysapps.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
asdfhtghbfeeddsvfsdfghitdsdghjk.kr.ua,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
cabomarlini.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
mushroomdisco.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
mg5c0d.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
info.it.3-239-79-25.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
rsm-global-0utlook-invite.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
updeatdata.co.vu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
pocztowy24-online.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
qontomsg08.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
fleek.ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,1
request-review-appeal-100613.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
eurostandart.co.il,0,0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,1
demo3.cloudwp.dev,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1
opensea-unlock.sbs,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
alzi3ka2-4twkfsnnqq-wl.a.run.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
sindemail.com,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,1
customersupportteam.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
intera.ca.up.b-d-a.in,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1
crusalstecks.ml,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,1
sihagest.com,0,0,0,4,0,0,1,0,0,1,0,1,1,1,1,1,1
domappcheckomeg17.web.app,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1
black-friday-esticasub.com,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1
bafybeifkuo6qjcwdmzuam6amaeqhhaqnwcf55js5nj7axrqtdrnwltto5i.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
catemtporn.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
dev-juyjnuytrhbrg.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
figurinebay.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,0,1
nonfungiescurators.com,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
hospitablecaringoffice--bpcijn.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
sadgogue.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
risersmn.com,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
accessyahoomailboxinc.weeblysite.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
eu2.contabostorage.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,1
haroldhazard1-wixsite-com.filesusr.com,0,0,1,2,0,0,0,1,0,1,1,1,0,1,1,0,1
sfr-impaye.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
client.mediamack.de,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1
bestschange.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,1
fendershop.webakb.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
rrrrrrrrorooooossdadffff9983.godaddysites.com,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
att-107998.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
virginmedia48.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
xn--es-pxs.domains,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
ficohsaonlinalert--ofmerica.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
66b971f6-8fc2-4e0e-93d1-668b09b51f39.id.repl.co,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,0,1
bafybeibbtehxiwdhnjh4l7uww6ojprq6vmz5i5upykkjlegb6xysncjjai.ipfs.w3s.link,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
formatclientibp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
87900033215-6677885433-7556644328-6672331998.mary221.repl.co,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1
61da8ae6.6u6566hrrthsh45.pages.dev,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
ils37427456.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
curtismscaparrotti03.mfs.gg,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1
xvtfhn.webwave.dev,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
site.darpcoiapps.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
buzhosting.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0,1
date-update-ups.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,1
mt-e0a64.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
dev-home-seguridad-itau.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
outlook248.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
